1781893320,3AC,1497451.1,1517715.1,205470.7,188928.3,46466.4,52019.2,49824.8,85745.6,100853.6,0.0,27.2,31.6,34,23.4,48.5,1349,9221,10655,12823,16065,16349,16491,11561,50096,2622
1781896318,3AC,1537002.0,1572135.4,211217.5,194101.4,47607.4,53435.3,50938.2,87660.4,100830.4,0.0,27.2,31.7,42,23.4,48.7,1349,9225,10660,12831,16074,16354,16502,11568,50130,2622
1781898421,3AC,1589140.6,1615621.6,215662.5,197615.1,48382.2,54337.0,51806.2,89006.5,100817.1,0.0,27.2,31.9,43,23.4,48.7,1349,9228,10664,12833,16071,16354,16501,11568,50131,2624
1781899019,3AC,1585695.5,1619843.4,216351.5,199274.5,48596.8,54637.4,51977.1,89557.8,100813.2,0.0,27.2,31.9,22,23.4,48.8,1350,9233,10666,12839,16081,16362,16507,11573,50154,2623
1781899320,3AC,1589721.5,1621085.4,216427.4,199895.5,48734.9,54664.7,52058.8,89539.1,100810.9,0.0,27.2,31.9,39,23.4,48.8,1350,9231,10667,12837,16081,16364,16508,11572,50152,2625
1781900519,3AC,1613917.5,1641453.5,219731.2,201739.9,49182.4,55202.9,52552.4,90320.4,100800.1,0.0,27.2,31.9,21,23.4,48.8,1350,9235,10671,12843,16085,16366,16512,11575,50168,2624
1781903220,3AC,1663504.9,1697370.9,225569.7,208140.4,50408.0,56379.8,53586.1,92014.5,100776.6,0.0,27.2,32.0,41,23.4,48.9,1351,9239,10676,12848,16090,16372,16519,11580,50190,2625
1781908019,3AC,1737148.6,1764694.6,233432.9,216073.1,52436.4,57949.0,55273.7,94602.1,100768.6,0.0,27.3,32.2,47,23.5,49.1,1352,9245,10687,12862,16103,16385,16532,11589,50230,2627
1781909519,3AC,1748558.0,1774890.6,235733.9,217434.9,52766.8,58295.3,55545.9,95268.4,100788.5,0.0,27.4,32.2,36,23.6,49.1,1353,9248,10690,12863,16104,16385,16533,11589,50236,2628
1781909820,3AC,1746259.5,1773639.0,235498.3,218007.2,52762.3,58290.7,55562.7,95371.4,100791.0,0.0,27.4,32.2,18,23.7,49.1,1353,9251,10695,12865,16106,16387,16536,11592,50246,2629
1781912520,3AC,1767479.0,1798716.4,238434.4,220561.6,53241.0,58783.3,55928.4,96617.2,100800.4,0.0,27.6,32.2,44,23.9,49.2,1354,9255,10702,12868,16112,16395,16542,11598,50282,2630
1781917921,3AC,1822460.1,1855936.5,244835.9,226592.3,54496.1,60112.5,57376.5,98348.7,100748.0,0.0,27.9,32.3,44,24.1,49.4,1356,9268,10722,12883,16123,16406,16556,11608,50326,2629
1781919119,3AC,1834461.1,1870780.4,246691.5,228573.4,54842.6,60332.1,57517.9,99068.5,100736.3,0.0,27.9,32.4,59,24.2,49.5,1356,9267,10722,12881,16121,16406,16552,11606,50324,2630
1781922420,3AC,1871625.9,1907410.9,251700.9,232490.2,55749.2,61292.0,58807.7,100707.0,100718.8,0.0,28.0,32.5,42,24.2,49.6,1356,9270,10726,12884,16124,16409,16558,11609,50333,2629
1781925119,3AC,1920128.5,1951366.5,256384.1,236701.1,56576.5,62003.5,59489.0,102245.5,100719.5,0.0,28.1,32.6,53,24.3,49.6,1358,9279,10737,12900,16137,16423,16572,11618,50378,2634
1781926320,3AC,1933279.5,1966043.4,257934.4,238142.3,57058.3,62266.4,59882.5,102863.3,100723.8,0.0,28.0,32.6,69,24.3,49.7,1357,9277,10737,12899,16139,16424,16573,11620,50382,2632
1781929920,3AC,1973549.9,2009422.5,263973.5,244266.1,58118.6,63576.7,61243.4,104849.1,100751.8,0.0,28.1,32.7,72,24.3,49.7,1359,9285,10747,12910,16148,16432,16580,11625,50406,2635
1781940719,3AC,2862228.8,2891346.0,353081.9,319743.7,73927.9,79420.0,79367.5,133014.4,103343.5,0.0,28.0,27.0,33,24.3,43.8,1360,9297,10759,12925,16163,16447,16601,11640,50471,2637
1781943118,3AC,2778067.8,2815464.8,347676.4,314582.8,73151.2,78478.7,78671.6,132057.1,102750.5,0.0,28.0,27.5,37,24.3,44.4,1361,9302,10764,12931,16170,16452,16601,11643,50491,2639
1781943719,3AC,2764625.0,2798543.8,347497.3,313866.5,73036.3,78306.4,78597.6,131906.8,102630.9,0.0,28.0,27.7,21,24.3,44.5,1361,9301,10764,12930,16171,16451,16603,11641,50496,2637
1781947919,3AC,2738886.8,2768015.0,344937.9,312675.7,72726.7,78029.5,78054.3,131365.8,102024.7,0.0,28.1,28.4,9,24.3,45.2,1362,9307,10770,12938,16177,16461,16613,11646,50509,2638
1781950318,3AC,2738105.2,2771407.2,344509.6,312432.2,72574.1,78032.8,77958.7,131331.0,101815.8,0.0,28.1,28.6,10,24.3,45.5,1362,9309,10773,12942,16181,16465,16616,11650,50527,2641
1781950621,3AC,2720954.2,2756088.2,344473.2,312965.7,72789.6,78083.8,78153.1,131272.5,101793.0,0.0,28.1,28.7,16,24.3,45.6,1362,9311,10775,12943,16181,16462,16616,11650,50526,2641
1781951818,3AC,2738288.0,2765279.8,344455.4,312882.3,72739.6,78021.7,78158.6,131338.6,101715.2,0.0,28.1,28.7,7,24.3,45.6,1362,9310,10776,12944,16182,16465,16617,11650,50534,2642
1781956019,3AC,2722949.8,2753929.2,345568.8,314361.5,73068.5,78210.2,78291.0,132169.4,101535.3,0.0,28.1,29.2,21,24.4,46.1,1363,9315,10782,12951,16190,16472,16626,11657,50562,2642
1781960219,3AC,2758032.2,2779673.0,348580.8,316596.5,73465.0,78948.4,78919.7,132808.7,101433.0,0.0,28.1,29.5,19,24.4,46.4,1363,9317,10785,12955,16191,16475,16628,11659,50570,2642
1781964119,3AC,2767389.2,2798959.8,350773.2,320420.0,74066.1,79557.3,79426.2,133658.7,101405.0,0.0,28.2,29.7,17,24.4,46.7,1364,9321,10790,12961,16198,16481,16635,11663,50592,2644
1781965021,3AC,2799457.8,2819255.0,352221.8,321220.0,73987.0,79539.2,79514.2,133871.5,101400.0,0.0,28.2,29.8,7,24.4,46.7,1364,9322,10791,12963,16200,16481,16634,11663,50591,2643
1781965920,3AC,2784302.8,2805443.8,351737.8,321526.8,74437.4,79710.5,79551.1,133837.5,101393.6,0.0,28.2,29.9,28,24.4,46.8,1364,9321,10792,12960,16197,16481,16635,11661,50589,2644
1781966221,3AC,2782089.0,2807860.2,352994.2,321610.5,74431.8,79731.0,79660.4,134237.0,101391.0,0.0,28.2,29.8,35,24.4,46.8,1364,9319,10790,12957,16195,16478,16633,11659,50587,2642
1781969520,3AC,2848941.2,2859312.2,357483.4,326856.0,75058.9,80366.3,80537.4,135598.5,101365.4,0.0,28.1,30.0,19,24.4,47.0,1364,9321,10791,12964,16200,16481,16636,11664,50589,2644
1781974321,3AC,2871131.8,2880881.0,361501.6,331191.2,76060.5,81178.5,81747.4,137190.3,101369.5,0.0,28.1,30.3,37,24.4,47.2,1365,9326,10799,12972,16210,16493,16649,11672,50627,2644
1781975821,3AC,2891970.2,2904941.8,363764.0,332887.8,76356.5,82032.1,82168.4,137469.6,101368.0,0.0,28.1,30.3,46,24.4,47.3,1365,9326,10799,12972,16209,16490,16643,11667,50625,2646
1781977020,3AC,2906136.2,2913659.2,365480.3,334463.8,76593.6,82418.8,82576.7,138246.2,101368.1,0.0,28.1,30.4,28,24.3,47.4,1365,9326,10798,12972,16212,16491,16645,11672,50631,2645
1781977618,3AC,2922303.2,2934769.0,366528.8,335048.6,76810.4,82297.5,82607.3,138343.3,101369.1,0.0,28.1,30.4,18,24.3,47.3,1365,9328,10797,12972,16208,16491,16647,11669,50626,2645
1781983018,3AC,2999502.8,3000376.8,374652.1,342079.6,78087.6,83745.3,83496.8,140412.4,101385.4,0.0,28.1,30.6,23,24.3,47.6,1366,9332,10805,12983,16218,16499,16652,11677,50655,2645
1781986919,3AC,3023085.2,3030387.2,378314.7,347113.6,78997.2,84645.8,84702.0,141757.9,101381.4,0.0,28.1,30.7,40,24.3,47.7,1366,9335,10811,12984,16223,16502,16657,11678,50662,2646
1781987519,3AC,3054923.2,3055068.0,379768.2,346257.6,79279.8,84623.3,84810.9,142393.2,101377.1,0.0,28.1,30.7,24,24.3,47.7,1366,9333,10806,12985,16223,16504,16656,11680,50665,2646
1781987820,3AC,3043235.2,3036567.2,380216.3,346555.3,79291.5,84760.4,84945.1,142135.9,101376.3,0.0,28.1,30.7,23,24.3,47.7,1366,9333,10809,12984,16222,16501,16658,11677,50658,2647
1781989920,3AC,3080295.8,3075737.2,382653.8,349447.2,79873.0,85202.2,85276.7,142991.1,101368.4,0.0,28.1,30.8,40,24.3,47.8,1366,9335,10810,12988,16223,16505,16660,11681,50673,2648
1781993219,3AC,3091809.2,3090405.8,386205.5,353398.5,80468.3,86169.5,86173.6,144194.0,101355.9,0.0,28.1,30.9,21,24.3,47.9,1366,9337,10812,12989,16224,16506,16663,11679,50676,2648
1781996220,3AC,3136583.2,3136454.8,390185.7,355674.5,81292.8,86424.0,86668.3,145095.6,101347.7,0.0,28.1,31.0,21,24.4,48.0,1367,9341,10817,12994,16231,16514,16670,11686,50698,2648
1781998321,3AC,3163355.2,3157919.2,392538.3,357791.2,81661.7,86893.8,87019.7,146036.9,101323.1,0.0,28.2,31.0,45,24.4,48.0,1367,9342,10820,12996,16234,16514,16668,11686,50703,2650
1781999219,3AC,3171563.0,3158497.0,393526.8,359555.9,81836.5,87038.8,87367.4,146308.1,101307.1,0.0,28.1,31.1,41,24.4,48.0,1367,9341,10818,12995,16235,16513,16669,11686,50708,2648
1782004921,3AC,3301945.8,3287330.8,405986.5,369273.7,83914.5,89142.3,89220.3,149995.4,101190.5,0.0,28.0,31.2,48,24.2,48.1,1368,9342,10820,13003,16239,16516,16668,11688,50709,2650
1782006421,3AC,3336018.0,3327644.8,411062.2,372863.6,84702.2,89820.8,90044.8,151177.7,101153.6,0.0,27.9,31.3,42,24.1,48.2,1367,9342,10818,13004,16241,16518,16672,11690,50716,2649
1782007319,3AC,3369287.8,3353691.8,413585.8,374697.8,85085.3,90398.9,90516.4,151677.2,101136.8,0.0,27.8,31.3,44,24.1,48.2,1368,9344,10819,13009,16243,16521,16678,11693,50723,2650
1782012420,3AC,3494038.8,3480170.0,427151.8,387044.7,87232.0,92381.5,92706.9,155581.7,101126.1,0.0,27.6,31.4,45,23.9,48.3,1367,9343,10817,13011,16247,16523,16680,11694,50732,2650
1782013019,3AC,3505364.8,3494162.0,428519.2,386722.8,87477.5,92756.9,92962.3,155310.2,101131.7,0.0,27.6,31.4,42,23.8,48.3,1368,9345,10820,13016,16253,16528,16688,11698,50750,2652
1782015719,3AC,3556846.0,3540194.0,433767.6,392468.1,88419.1,93674.2,93882.7,157185.2,101163.5,0.0,27.5,31.5,58,23.8,48.3,1368,9343,10816,13013,16250,16527,16681,11694,50728,2651
1782018120,3AC,3624463.2,3586522.0,437339.7,398013.6,89160.8,94576.6,94975.0,158733.8,101201.6,0.0,27.5,31.5,55,23.7,48.4,1368,9345,10817,13014,16254,16527,16686,11697,50740,2654
1782024119,3AC,5593305.5,5466378.0,607913.3,544378.2,117659.5,122537.3,123058.2,202172.2,104819.0,0.0,27.3,24.9,41,23.5,41.6,1368,9350,10819,13026,16261,16536,16692,11703,50763,2653
1782025021,3AC,5428690.5,5281579.5,593605.8,534368.2,116033.0,120754.2,121172.1,198901.1,104453.8,0.0,27.3,25.3,30,23.5,42.1,1369,9353,10821,13025,16265,16536,16697,11704,50773,2656
1782027121,3AC,5191030.5,5065281.5,578616.3,519466.1,113480.5,118288.5,119009.0,196322.8,103743.9,0.0,27.3,26.0,50,23.5,42.7,1368,9353,10823,13028,16271,16541,16700,11707,50787,2657
1782028920,3AC,5076746.0,4973996.0,569757.9,510834.0,111986.9,117114.7,117909.8,194433.2,103272.4,0.0,27.3,26.4,35,23.6,43.1,1368,9350,10822,13027,16266,16536,16697,11705,50778,2656
1782033420,3AC,4924080.0,4820026.0,555732.2,501345.7,110205.2,115099.4,115664.2,191627.2,102478.8,0.0,27.3,27.2,33,23.5,43.8,1369,9354,10826,13033,16270,16543,16702,11709,50799,2655
1782036120,3AC,4870615.5,4772745.5,551894.5,497857.6,109380.1,114529.8,115000.3,190871.5,102186.4,0.0,27.3,27.4,5,23.5,44.1,1369,9355,10829,13036,16279,16550,16709,11713,50812,2658
1782037319,3AC,4862626.5,4764992.5,551260.5,497424.6,109448.6,114181.6,115041.6,190720.5,102083.6,0.0,27.3,27.6,15,23.5,44.2,1370,9358,10830,13040,16279,16550,16709,11715,50814,2658
1782042721,3AC,4825992.5,4722477.5,548224.4,496550.7,108810.0,113835.1,114371.6,189610.2,101780.2,0.0,27.3,28.0,5,23.6,44.7,1369,9358,10832,13040,16282,16554,16710,11716,50820,2659
1782046019,3AC,4837838.0,4730663.5,548180.2,495626.2,108882.1,113930.6,114016.5,189796.8,101685.4,0.0,27.3,28.3,13,23.5,44.9,1370,9363,10838,13048,16289,16563,16720,11723,50851,2658
1782046320,3AC,4823755.5,4718985.5,548493.6,494850.8,108865.0,113705.1,113906.0,189614.1,101678.2,0.0,27.3,28.3,19,23.5,45.0,1369,9361,10834,13044,16281,16554,16713,11714,50828,2657
1782046621,3AC,4830838.5,4722355.5,548430.8,494780.3,108838.5,113699.4,114270.1,189545.6,101671.1,0.0,27.3,28.3,30,23.5,45.0,1369,9359,10833,13042,16281,16551,16712,11715,50817,2658
1782047820,3AC,4821427.5,4718708.5,547626.3,495374.4,108873.7,113747.6,114327.9,189794.5,101647.5,0.0,27.3,28.3,5,23.5,45.0,1370,9361,10837,13046,16287,16561,16718,11719,50849,2658
1782049020,3AC,4827694.0,4729563.5,548368.8,496259.5,109000.7,113864.4,114338.6,189745.2,101629.0,0.0,27.3,28.4,8,23.5,45.1,1370,9361,10834,13046,16284,16559,16719,11718,50841,2659
1782049320,3AC,4817293.5,4709033.5,548443.3,497126.7,109033.1,113876.2,114007.9,189696.1,101624.3,0.0,27.3,28.4,3,23.5,45.2,1370,9358,10834,13041,16277,16549,16708,11713,50813,2656
1782053818,3AC,4850199.5,4734570.0,550499.0,497399.8,109337.0,114020.3,114015.2,190232.1,101578.1,0.0,27.3,28.7,6,23.5,45.4,1370,9362,10837,13048,16286,16559,16715,11719,50843,2657
1782054721,3AC,4852174.5,4728384.5,551384.9,498051.7,109300.6,114213.1,114659.6,190220.2,101570.5,0.0,27.3,28.7,3,23.5,45.4,1370,9360,10836,13046,16284,16555,16712,11716,50834,2657
1782058321,3AC,4861490.0,4744514.0,553917.9,500523.1,109672.6,114252.5,114829.9,190706.6,101553.0,0.0,27.3,28.9,19,23.5,45.6,1371,9365,10841,13053,16292,16562,16723,11722,50849,2660
1782061621,3AC,4879765.5,4764034.5,553582.1,501887.5,110046.1,114724.7,115261.7,191644.1,101539.6,0.0,27.3,29.0,42,23.5,45.7,1371,9366,10842,13055,16296,16566,16723,11725,50869,2658
1782064020,3AC,4887242.5,4775906.0,555492.2,503414.6,110216.4,115020.9,115313.7,192310.3,101526.3,0.0,27.3,29.1,20,23.5,45.8,1371,9366,10843,13056,16295,16568,16727,11726,50874,2659
1782072421,3AC,5007106.0,4884369.5,567817.1,513146.6,112050.7,116581.2,116773.2,194216.9,101459.6,0.0,27.2,29.4,26,23.4,46.1,1371,9365,10843,13061,16297,16568,16726,11726,50874,2660
1782076320,3AC,4998082.5,4858313.5,565640.9,511458.1,111458.3,116178.7,116015.9,193804.2,101489.2,0.0,27.4,29.5,31,23.6,46.2,1372,9370,10851,13062,16301,16570,16731,11730,50889,2660
1782094618,3AC,5122594.0,4988660.0,581968.3,527256.9,113915.0,118345.4,117988.1,197537.7,101100.5,0.0,27.5,29.9,11,23.8,46.7,1372,9378,10862,13074,16312,16584,16745,11738,50934,2662
1782097019,3AC,5210949.5,5066498.5,589661.3,532582.4,114923.5,119125.5,118878.5,198396.2,101064.3,0.0,27.4,30.0,29,23.7,46.8,1373,9378,10863,13074,16312,16582,16740,11735,50925,2661
1782098520,3AC,5279038.5,5103017.5,590932.8,535487.3,115740.6,119565.0,119487.9,199342.8,101050.8,0.0,27.4,30.0,47,23.6,46.8,1372,9373,10858,13070,16307,16579,16740,11733,50908,2661
1782104521,3AC,5394776.5,5208423.5,602036.6,543555.3,117204.5,121500.3,121380.2,201440.1,101055.2,0.0,27.3,30.2,34,23.5,46.9,1372,9375,10858,13074,16314,16585,16744,11738,50931,2664
1782105720,3AC,5421015.5,5232327.5,605281.0,546205.2,117547.0,121878.7,121453.1,202342.5,101064.4,0.0,27.3,30.2,16,23.5,46.9,1373,9376,10859,13079,16318,16587,16747,11739,50942,2662
1782110220,3AC,8625005.0,8276069.5,856426.6,761283.3,153823.4,157365.3,155859.4,253558.3,104616.7,0.0,27.2,23.8,43,23.4,40.4,1373,9381,10860,13082,16319,16588,16747,11740,50946,2664
1782110520,3AC,8543712.0,8155322.5,849425.7,754449.9,152748.0,156047.9,155038.5,252545.1,104487.4,0.0,27.2,24.0,29,23.4,40.5,1373,9380,10859,13083,16321,16589,16750,11743,50948,2664
1782112020,3AC,8143336.0,7808476.0,820372.7,728753.5,149052.3,152796.6,151693.2,248208.8,103904.8,0.0,27.1,24.6,26,23.4,41.2,1374,9382,10861,13088,16327,16597,16756,11747,50975,2664
1782116219,3AC,7637436.0,7324484.5,779755.8,698250.7,144001.8,147588.8,146614.0,241356.8,102762.9,0.0,27.2,25.6,8,23.4,42.1,1373,9381,10862,13088,16328,16594,16755,11745,50961,2664
1782120718,3AC,7373893.5,7080547.5,762690.2,681507.6,141232.4,144695.2,144120.3,238024.5,102075.4,0.0,27.2,26.2,9,23.4,42.8,1373,9381,10864,13089,16324,16593,16752,11743,50957,2666
1782124621,3AC,7241597.5,6947066.0,750478.8,672433.4,139665.8,143342.1,142764.5,235760.6,101740.0,0.0,27.2,26.6,7,23.4,43.2,1374,9384,10867,13092,16328,16596,16758,11747,50973,2667
1782127920,3AC,7184094.5,6902119.5,745709.0,667311.2,139099.7,142338.7,141662.0,234584.8,101572.2,0.0,27.2,26.8,16,23.4,43.4,1373,9383,10866,13092,16326,16598,16758,11746,50971,2667
1782130620,3AC,7136676.5,6855050.5,744280.0,666811.1,138393.6,141958.5,141263.5,234681.0,101480.1,0.0,27.2,27.0,7,23.4,43.6,1375,9387,10871,13098,16336,16607,16765,11752,50998,2667
1782132121,3AC,7108474.0,6829557.5,741458.2,664661.1,138563.6,141884.5,140954.1,233699.9,101446.7,0.0,27.2,27.2,5,23.4,43.7,1374,9383,10867,13093,16330,16598,16757,11748,50980,2666
1782138118,3AC,7075717.5,6797918.5,741070.7,662598.5,138057.3,141382.4,140359.6,233153.8,101381.0,0.0,27.2,27.5,18,23.4,44.1,1375,9387,10872,13101,16335,16604,16766,11753,50996,2666
1782143219,3AC,7116625.5,6824027.5,742958.2,662111.1,137865.7,141351.6,140395.2,233062.5,101361.1,0.0,27.1,27.7,7,23.4,44.3,1375,9389,10874,13101,16338,16608,16767,11754,50994,2669
1782144121,3AC,7095052.0,6782031.5,740806.7,662946.8,137925.2,141108.2,140327.8,232847.4,101368.6,0.0,27.1,27.8,5,23.4,44.4,1375,9391,10874,13106,16340,16611,16769,11756,51013,2666
1782144719,3AC,7064612.0,6797199.5,739529.7,664419.3,137833.2,141150.5,140401.2,232782.7,101375.7,0.0,27.2,27.8,18,23.4,44.4,1375,9389,10875,13107,16343,16613,16772,11757,51019,2668
1782148920,3AC,6958680.0,6694637.5,733111.2,655660.4,136097.6,139426.2,138609.3,229982.8,101431.6,0.0,27.4,27.9,0,23.7,44.6,1375,9388,10877,13101,16337,16609,16770,11754,51009,2666
1782149819,3AC,6938620.5,6675624.0,730591.8,652551.4,135585.2,138861.6,138159.6,229694.0,101438.0,0.0,27.5,28.0,1,23.7,44.7,1376,9387,10882,13104,16337,16610,16768,11751,51004,2667
1782151918,3AC,6852476.0,6578344.5,723917.3,647311.7,134806.4,137950.7,137276.5,228005.1,101441.8,0.0,27.6,28.0,31,23.9,44.7,1376,9389,10884,13106,16337,16615,16771,11755,51021,2668
1782153120,3AC,6860832,6568858.0,722105.3,645403.5,134507.4,137525.4,36603.4,227647.4,101436.8,0.0,27,28.1,9,23.9,44.8,1376,9391,10888,13103,16336,16613,16770,11754,51017,266
1782154018,3AC,6818494.0,6546537.5,721439.5,646062.0,134160.8,137282.4,136337.0,227596.9,101428.4,0.0,27.7,28.1,26,24.0,44.8,1376,9388,10885,13102,16332,16609,16763,11749,50998,2665
1782155819,3AC,6799368.5,6507840.5,719273.2,642907.1,133747.2,137265.0,136109.5,226748.0,101398.6,0.0,27.8,28.2,8,24.0,44.9,1377,9392,10889,13104,16336,16613,16771,11755,51016,2667
1782158221,3AC,6780472.0,6515614.0,717928.1,643783.8,133639.1,136604.4,135805.5,226612.4,101362.3,0.0,27.8,28.2,8,24.1,45.0,1377,9392,10890,13105,16334,16611,16768,11754,51019,2665
1782158518,3AC,6785735.5,6500306.0,719650.2,643839.7,133532.7,136786.6,135598.5,226784.7,101357.0,0.0,27.9,28.3,15,24.1,45.0,1376,9393,10892,13106,16338,16615,16771,11757,51033,2666
1782161521,3AC,6767087.5,6480828.0,717368.6,643575.4,133488.0,136291.5,135445.3,226321.1,101310.4,0.0,27.9,28.3,11,24.1,45.1,1376,9394,10894,13108,16338,16615,16775,11756,51033,2667
1782164820,3AC,6752554.0,6484117.5,718029.8,644758.8,133601.2,136289.0,135771.6,226241.1,101250.6,0.0,27.9,28.5,19,24.2,45.2,1377,9394,10895,13108,16337,16614,16771,11755,51024,2667
1782165421,3AC,6772297.5,6490348.5,718251.7,643931.8,133655.8,136620.0,135599.5,226366.4,101237.4,0.0,27.9,28.5,6,24.2,45.3,1377,9392,10892,13105,16336,16613,16772,11755,51024,2665
1782171719,3AC,6729036.0,6465620.5,717080.5,642930.3,133007.1,136204.7,135017.3,225448.9,101147.9,0.0,28.1,28.6,27,24.3,45.4,1378,9399,10903,13112,16344,16619,16777,11759,51054,2668
1782172020,3AC,6745298.5,6456339.5,718397.2,642060.3,133085.3,135949.0,134895.9,225012.4,101140.3,0.0,28.1,28.6,24,24.3,45.5,1377,9397,10900,13109,16343,16622,16778,11762,51052,2668
1782172320,3AC,6754646.5,6461086.5,718206.4,643630.9,133212.8,136106.5,134957.3,225335.8,101132.3,0.0,28.1,28.7,5,24.3,45.4,1377,9396,10899,13107,16340,16620,16777,11758,51049,2667
1782175320,3AC,6767052.5,6490609.5,721272.9,645060.6,133696.7,136692.9,135349.7,225728.6,101068.4,0.0,28.1,28.8,4,24.3,45.5,1377,9397,10900,13111,16342,16620,16775,11758,51047,2665
1782176519,3AC,6796269.5,6526222.0,722468.6,645204.6,133732.9,136419.3,135223.9,226655.4,101047.7,0.0,28.1,28.8,7,24.3,45.6,1377,9393,10897,13108,16337,16615,16773,11756,51037,2665
1782177421,3AC,6786914.5,6511439.5,722839.9,647821.2,133962.2,136845.1,135411.0,226551.4,101028.6,0.0,28.1,28.8,10,24.3,45.6,1377,9395,10899,13109,16342,16620,16776,11759,51047,2666
1782180719,3AC,6836534.5,6536031.5,726793.0,649408.9,134451.8,136982.7,135838.3,226688.7,100982.5,0.0,28.1,28.9,9,24.3,45.7,1377,9398,10903,13112,16344,16622,16782,11761,51056,2666
1782181319,3AC,6838758.0,6566875.5,726771.5,652298.5,134464.6,137496.4,136154.5,226713.8,100974.3,0.0,28.0,28.9,8,24.3,45.7,1378,9397,10901,13110,16345,16621,16779,11761,51051,2666
1782185521,3AC,6906983.5,6629194.5,733079.6,656525.8,135654.4,137810.5,136378.9,227943.5,100947.5,0.0,28.0,29.0,27,24.3,45.8,1378,9400,10904,13118,16349,16629,16785,11766,51078,2668
1782187918,3AC,6929643.5,6662515.5,734669.2,659932.2,135870.9,138391.0,136811.0,228563.1,100942.6,0.0,28.0,29.1,19,24.2,45.9,1378,9398,10902,13116,16345,16625,16781,11763,51064,2669
1782189120,3AC,6961444.0,6674094.0,737397.4,660515.7,135982.7,138539.0,137423.5,229143.9,100942.6,0.0,28.0,29.1,12,24.2,45.9,1377,9396,10899,13112,16344,16622,16777,11761,51058,2668
1782190318,3AC,6991105.5,6696406.5,740623.2,661539.8,136096.5,138988.2,137411.8,229021.0,100946.1,0.0,28.0,29.1,17,24.2,45.9,1378,9401,10905,13120,16353,16629,16788,11766,51076,2668
1782192121,3AC,7018470.0,6715796.5,743146.8,666438.5,136663.0,139134.1,137762.4,229472.3,100954.9,0.0,28.0,29.2,6,24.2,46.0,1378,9400,10904,13119,16347,16628,16782,11765,51072,2666
1782193019,3AC,7022758.0,6739157.5,743040.7,666597.3,136654.1,139639.5,137818.9,229901.6,100960.2,0.0,28.0,29.2,11,24.2,46.0,1378,9401,10905,13120,16352,16629,16785,11767,51072,2668
1782196319,3AC,11552977.0,10951760.0,1089896.1,957522.2,183836.5,184280.5,178833.9,286729.2,104643.9,0.0,27.9,22.7,35,24.1,39.4,1378,9405,10905,13120,16358,16631,16792,11771,51098,2670
1782197221,3AC,11083624.0,10464248.0,1051039.4,928796.1,179311.8,180510.2,175058.9,282609.2,104260.4,0.0,27.9,23.3,23,24.1,39.9,1378,9406,10906,13120,16356,16629,16787,11767,51087,2669
1782200820,3AC,10169969.0,9635084.0,988894.8,872000.0,170801.4,171943.5,168086.5,272821.0,103083.6,0.0,27.9,24.4,20,24.1,41.0,1378,9406,10906,13122,16354,16627,16785,11769,51090,2669
1782202320,3AC,9913263.0,9425059.0,971356.5,858750.2,169055.7,170612.7,166336.4,270789.3,102734.5,0.0,27.9,24.7,12,24.1,41.3,1378,9405,10908,13121,16352,16625,16783,11765,51072,2670
